timestamp,rule_id,alert_message,classification,priority,protocol,source_ip,source_port,destination_ip,destination_port
07/18-13:44:27.119263,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,53284,239.255.255.250,1900
07/18-13:44:33.680493,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43148,239.255.255.250,1900
07/18-13:44:34.702053,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41023,239.255.255.250,1900
07/18-13:44:34.916231,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:44:35.179354,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:44:35.435634,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:44:35.686464,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59690,239.255.255.250,1900
07/18-13:44:35.695111,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:44:36.718161,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49989,239.255.255.250,1900
07/18-13:44:37.693367,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43436,239.255.255.250,1900
07/18-13:44:38.730588,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34130,239.255.255.250,1900
07/18-13:44:54.701149,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45014,239.255.255.250,1900
07/18-13:44:55.804149,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50583,239.255.255.250,1900
07/18-13:44:56.754072,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50811,239.255.255.250,1900
07/18-13:44:58.116867,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51715,239.255.255.250,1900
07/18-13:44:58.712837,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49426,239.255.255.250,1900
07/18-13:45:00.130102,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41761,239.255.255.250,1900
07/18-13:45:15.754327,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38129,239.255.255.250,1900
07/18-13:45:17.146283,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57983,239.255.255.250,1900
07/18-13:45:17.727087,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54964,239.255.255.250,1900
07/18-13:45:19.160558,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59520,239.255.255.250,1900
07/18-13:45:19.732187,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60698,239.255.255.250,1900
07/18-13:45:21.056532,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-13:45:21.177105,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39778,239.255.255.250,1900
07/18-13:45:22.183123,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-13:45:23.207336,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-13:45:35.974888,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:45:36.234875,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:45:36.494401,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:45:36.739358,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53282,239.255.255.250,1900
07/18-13:45:36.754823,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:45:38.194194,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40914,239.255.255.250,1900
07/18-13:45:38.746816,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57384,239.255.255.250,1900
07/18-13:45:40.209790,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57859,239.255.255.250,1900
07/18-13:45:40.752525,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60497,239.255.255.250,1900
07/18-13:45:42.223917,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58220,239.255.255.250,1900
07/18-13:45:57.759980,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51696,239.255.255.250,1900
07/18-13:45:59.237975,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54038,239.255.255.250,1900
07/18-13:45:59.764623,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57010,239.255.255.250,1900
07/18-13:46:01.250955,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52545,239.255.255.250,1900
07/18-13:46:01.767465,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60552,239.255.255.250,1900
07/18-13:46:03.411976,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51752,239.255.255.250,1900
07/18-13:46:18.774243,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44669,239.255.255.250,1900
07/18-13:46:20.429497,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60127,239.255.255.250,1900
07/18-13:46:20.779851,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41624,239.255.255.250,1900
07/18-13:46:22.460239,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35856,239.255.255.250,1900
07/18-13:46:22.786943,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52086,239.255.255.250,1900
07/18-13:46:24.106594,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50434,239.255.255.250,1900
07/18-13:46:24.107398,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50437,239.255.255.250,1900
07/18-13:46:24.466797,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60107,239.255.255.250,1900
07/18-13:46:25.108554,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50434,239.255.255.250,1900
07/18-13:46:25.124029,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50437,239.255.255.250,1900
07/18-13:46:26.120569,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50434,239.255.255.250,1900
07/18-13:46:26.136150,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50437,239.255.255.250,1900
07/18-13:46:27.128455,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50434,239.255.255.250,1900
07/18-13:46:27.143790,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50437,239.255.255.250,1900
07/18-13:46:37.054903,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:46:37.313326,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:46:37.573429,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:46:37.832827,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:46:39.792436,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42042,239.255.255.250,1900
07/18-13:46:41.475912,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50239,239.255.255.250,1900
07/18-13:46:41.798575,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38952,239.255.255.250,1900
07/18-13:46:43.488295,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58399,239.255.255.250,1900
07/18-13:46:43.805547,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36988,239.255.255.250,1900
07/18-13:46:45.500045,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43147,239.255.255.250,1900
07/18-13:47:00.812583,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58191,239.255.255.250,1900
07/18-13:47:02.508149,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44063,239.255.255.250,1900
07/18-13:47:02.817492,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54258,239.255.255.250,1900
07/18-13:47:04.521271,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53053,239.255.255.250,1900
07/18-13:47:04.823756,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43127,239.255.255.250,1900
07/18-13:47:06.533196,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33073,239.255.255.250,1900
07/18-13:47:21.833726,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33744,239.255.255.250,1900
07/18-13:47:23.552499,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52943,239.255.255.250,1900
07/18-13:47:23.838055,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40521,239.255.255.250,1900
07/18-13:47:25.575102,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50644,239.255.255.250,1900
07/18-13:47:25.903637,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47666,239.255.255.250,1900
07/18-13:47:27.589496,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51371,239.255.255.250,1900
07/18-13:47:38.113005,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:47:38.373121,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:47:38.632443,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:47:38.891987,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:47:42.850155,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48562,239.255.255.250,1900
07/18-13:47:44.604232,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57714,239.255.255.250,1900
07/18-13:47:44.904539,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56189,239.255.255.250,1900
07/18-13:47:46.619998,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33052,239.255.255.250,1900
07/18-13:47:46.863831,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54245,239.255.255.250,1900
07/18-13:47:48.704283,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36669,239.255.255.250,1900
07/18-13:48:03.904108,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35466,239.255.255.250,1900
07/18-13:48:05.804394,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55030,239.255.255.250,1900
07/18-13:48:05.872339,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35881,239.255.255.250,1900
07/18-13:48:07.824975,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37852,239.255.255.250,1900
07/18-13:48:07.876995,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47153,239.255.255.250,1900
07/18-13:48:09.834431,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46224,239.255.255.250,1900
07/18-13:48:24.117503,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50447,239.255.255.250,1900
07/18-13:48:24.117536,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50448,239.255.255.250,1900
07/18-13:48:24.883342,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49353,239.255.255.250,1900
07/18-13:48:25.132815,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50448,239.255.255.250,1900
07/18-13:48:25.132819,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50447,239.255.255.250,1900
07/18-13:48:26.134015,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50448,239.255.255.250,1900
07/18-13:48:26.134981,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50447,239.255.255.250,1900
07/18-13:48:26.849078,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48766,239.255.255.250,1900
07/18-13:48:26.890590,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60250,239.255.255.250,1900
07/18-13:48:27.140246,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50447,239.255.255.250,1900
07/18-13:48:27.140403,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50448,239.255.255.250,1900
07/18-13:48:28.897351,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57909,239.255.255.250,1900
07/18-13:48:28.979677,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46258,239.255.255.250,1900
07/18-13:48:30.989902,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42360,239.255.255.250,1900
07/18-13:48:39.171833,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:48:39.431481,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:48:39.691712,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:48:39.951313,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:48:45.904728,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35269,239.255.255.250,1900
07/18-13:48:47.910263,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54808,239.255.255.250,1900
07/18-13:48:48.007074,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56407,239.255.255.250,1900
07/18-13:48:49.916253,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59277,239.255.255.250,1900
07/18-13:48:50.022994,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60451,239.255.255.250,1900
07/18-13:48:52.042502,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59263,239.255.255.250,1900
07/18-13:49:06.926018,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55602,239.255.255.250,1900
07/18-13:49:08.931686,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52412,239.255.255.250,1900
07/18-13:49:09.058445,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39174,239.255.255.250,1900
07/18-13:49:10.942265,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60539,239.255.255.250,1900
07/18-13:49:11.072874,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40216,239.255.255.250,1900
07/18-13:49:13.087179,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43600,239.255.255.250,1900
07/18-13:49:27.947591,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44060,239.255.255.250,1900
07/18-13:49:29.954743,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59402,239.255.255.250,1900
07/18-13:49:30.100339,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51880,239.255.255.250,1900
07/18-13:49:31.963045,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34948,239.255.255.250,1900
07/18-13:49:32.107493,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56194,239.255.255.250,1900
07/18-13:49:34.154397,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42414,239.255.255.250,1900
07/18-13:49:40.232194,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:49:40.490397,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:49:40.750440,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:49:41.010027,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:49:48.971338,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49989,239.255.255.250,1900
07/18-13:49:50.982867,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49721,239.255.255.250,1900
07/18-13:49:51.254008,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44597,239.255.255.250,1900
07/18-13:49:52.987276,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51818,239.255.255.250,1900
07/18-13:49:53.302162,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35848,239.255.255.250,1900
07/18-13:49:55.310497,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57276,239.255.255.250,1900
07/18-13:50:09.995257,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50312,239.255.255.250,1900
07/18-13:50:12.003410,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36918,239.255.255.250,1900
07/18-13:50:12.319147,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44758,239.255.255.250,1900
07/18-13:50:14.053547,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56334,239.255.255.250,1900
07/18-13:50:14.335340,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45009,239.255.255.250,1900
07/18-13:50:16.349128,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58840,239.255.255.250,1900
07/18-13:50:24.123013,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50459,239.255.255.250,1900
07/18-13:50:24.123525,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50460,239.255.255.250,1900
07/18-13:50:25.126999,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50460,239.255.255.250,1900
07/18-13:50:25.128127,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50459,239.255.255.250,1900
07/18-13:50:26.135999,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50459,239.255.255.250,1900
07/18-13:50:26.136025,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50460,239.255.255.250,1900
07/18-13:50:27.145977,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50460,239.255.255.250,1900
07/18-13:50:27.147015,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50459,239.255.255.250,1900
07/18-13:50:31.020341,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38109,239.255.255.250,1900
07/18-13:50:33.054340,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51684,239.255.255.250,1900
07/18-13:50:33.365481,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35473,239.255.255.250,1900
07/18-13:50:35.034890,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56048,239.255.255.250,1900
07/18-13:50:35.380322,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43080,239.255.255.250,1900
07/18-13:50:37.395105,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57933,239.255.255.250,1900
07/18-13:50:41.290087,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:50:41.549804,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:50:41.809888,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:50:42.069159,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:50:52.053164,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36669,239.255.255.250,1900
07/18-13:50:54.047420,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38265,239.255.255.250,1900
07/18-13:50:54.411933,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43904,239.255.255.250,1900
07/18-13:50:56.052071,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35088,239.255.255.250,1900
07/18-13:50:56.425216,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47610,239.255.255.250,1900
07/18-13:50:58.437570,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41308,239.255.255.250,1900
07/18-13:51:13.058461,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50980,239.255.255.250,1900
07/18-13:51:15.064965,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46476,239.255.255.250,1900
07/18-13:51:15.451526,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46472,239.255.255.250,1900
07/18-13:51:17.068402,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41357,239.255.255.250,1900
07/18-13:51:17.465390,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34562,239.255.255.250,1900
07/18-13:51:19.476228,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47298,239.255.255.250,1900
07/18-13:51:34.078854,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35094,239.255.255.250,1900
07/18-13:51:36.085322,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59375,239.255.255.250,1900
07/18-13:51:36.490848,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43695,239.255.255.250,1900
07/18-13:51:38.092444,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50367,239.255.255.250,1900
07/18-13:51:38.607545,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58560,239.255.255.250,1900
07/18-13:51:40.620768,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33979,239.255.255.250,1900
07/18-13:51:42.348497,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:51:42.608256,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:51:42.868265,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:51:43.128185,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:51:55.098425,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53080,239.255.255.250,1900
07/18-13:51:57.108155,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39538,239.255.255.250,1900
